ID,Name,Team,Number,Birth Year,Birth Month,Birth Day,Position,Pitching Hand,Underhand,Batting Hand,Height (cm),Weight (kg),Career,Contract Payment,Payment Unit,Salary,Salary Unit,Draft Year,Draft Team,Draft Detail,Joined Year,Joined Team,Data Errors
65548,석지형,롯데 자이언츠,109.0,1987.0,3.0,16.0,Pitcher,Right,False,Right,186.0,98.0,하단초-대동중-일본 하야토모고,6000.0,만원,2700.0,만원,15.0,롯데,2차 4라운드 39순위,,,"Join (21, 22):    "
65582,윤영진,롯데 자이언츠,82.0,1976.0,8.0,22.0,,Right,False,Right,160.0,72.0,대신초-대동중-혜광고-신라대,,,7000.0,만원,,,,15.0,롯데코치,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
65583,이진오,롯데 자이언츠,83.0,1972.0,5.0,13.0,,,False,,172.0,95.0,반여초-동성중-부산고-동아대,,,5000.0,만원,,,,15.0,롯데코치,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
65584,김종훈,롯데 자이언츠,84.0,1977.0,3.0,12.0,,Right,False,Right,176.0,82.0,충렬초-안락중-충렬고-동의대,,,6000.0,만원,,,,15.0,롯데코치,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
65586,전병우,롯데 자이언츠,36.0,1992.0,10.0,24.0,Infielder,Right,False,Right,182.0,90.0,동삼초-경남중-개성고-동아대,9000.0,만원,4000.0,만원,15.0,롯데,2차 3라운드 28순위,18.0,롯데,
65589,손준영,롯데 자이언츠,108.0,1996.0,5.0,29.0,Pitcher,Right,False,Left,183.0,87.0,죽현초-동산중-동산고,3000.0,만원,2700.0,만원,15.0,롯데,2차 10라운드 99순위,,,"Join (21, 22):    "
65591,안태경,롯데 자이언츠,28.0,1990.0,5.0,27.0,Pitcher,Right,False,Right,191.0,98.0,부산수영초-대천중-부산고,,,2700.0,만원,15.0,롯데,2차 1라운드 5순위,8.0,텍사스,"Contract Payment (14, 15):    "
65593,류호진,롯데 자이언츠,93.0,1980.0,10.0,6.0,,Left,False,Right,170.0,80.0,만촌초-동원중-덕원고-김천대,,,5400.0,만원,,,,15.0,롯데코치,"Contract Payment (14, 15):    Draft (18, 19, 20):    "
65610,황대인,KIA 타이거즈,10.0,1996.0,2.0,10.0,Infielder,Right,False,Right,178.0,100.0,군산신풍초-자양중-경기고-상무,16000.0,만원,3200.0,만원,15.0,KIA,2차 1라운드 2순위,15.0,KIA,
65614,황인준,KIA 타이거즈,14.0,1989.0,5.0,7.0,Pitcher,Right,False,Right,188.0,92.0,충암초-홍은중-성남고-홍익대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65615,고재황,KIA 타이거즈,15.0,1992.0,9.0,30.0,Pitcher,Right,False,Right,180.0,78.0,화순초-진흥중-진흥고-성균관대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65616,이민우,KIA 타이거즈,19.0,1993.0,2.0,9.0,Pitcher,Right,False,Right,185.0,97.0,순천북초-순천이수중-효천고-경성대,24000.0,만원,4000.0,만원,15.0,KIA,1차,17.0,KIA,
65617,박동민,KIA 타이거즈,2.0,1992.0,8.0,2.0,Pitcher,Right,False,Right,184.0,82.0,천안남산초-천안북중-용마고-동의대,,,2800.0,만원,15.0,KIA,육성선수,16.0,KIA,"Contract Payment (14, 15):    "
65618,황인준,KIA 타이거즈,63.0,1991.0,7.0,23.0,Pitcher,Right,False,Right,184.0,94.0,동광초-충남중-대전고-한양대,7000.0,만원,5700.0,만원,15.0,KIA,2차 5라운드 45순위,18.0,KIA,
65619,김성현,KIA 타이거즈,19.0,1991.0,2.0,23.0,Pitcher,Right,False,Right,178.0,84.0,성동초-매송중-경동고-원광대,,,2700.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65620,박정우,KIA 타이거즈,3.0,1996.0,3.0,21.0,Catcher,Right,False,Left,187.0,97.0,중대초-배명중-배명고,4000.0,만원,2800.0,만원,15.0,KIA,2차 8라운드 82순위,16.0,KIA,
65621,유성광,KIA 타이거즈,21.0,1992.0,6.0,5.0,Infielder,Right,False,Right,182.0,80.0,둔촌초-잠실중-서울고-고려대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65622,이정현,KIA 타이거즈,22.0,1992.0,4.0,25.0,Outfielder,Right,False,Left,179.0,83.0,석교초-세광중-세광고-홍익대,3000.0,만원,2800.0,만원,15.0,KIA,2차 9라운드 85순위,,,"Join (21, 22):    "
65623,최근태,KIA 타이거즈,23.0,1994.0,4.0,26.0,Outfielder,Left,False,Left,178.0,73.0,광주수창초-무등중-광주제일고-동강대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65624,임세황,KIA 타이거즈,24.0,1992.0,4.0,5.0,Outfielder,Right,False,Right,186.0,99.0,광주대성초-무등중-광주제일고-동국대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65625,고지원,KIA 타이거즈,25.0,1993.0,2.0,12.0,Pitcher,Left,False,Left,172.0,80.0,군산중앙초-서울이수중-경기고-동국대,,,2500.0,만원,15.0,KIA,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65630,에반,KIA 타이거즈,30.0,1983.0,5.0,12.0,Pitcher,Right,False,Right,186.0,103.0,미국 벨레뷰 커뮤니티대-KIA,,,150000.0,달러,15.0,KIA,자유선발,15.0,KIA,"Contract Payment (14, 15):    "
65639,박정수,KIA 타이거즈,11.0,1996.0,1.0,29.0,Pitcher,Right,True,Left,178.0,74.0,서울청구초-서울이수중-야탑고-KIA-경찰,5000.0,만원,3300.0,만원,15.0,KIA,2차 7라운드 65순위,15.0,KIA,
65643,문경찬,KIA 타이거즈,35.0,1992.0,7.0,8.0,Pitcher,Right,False,Right,186.0,85.0,부천북초-동인천중-인천고-건국대-KIA-상무,11000.0,만원,5500.0,만원,15.0,KIA,2차 2라운드 22순위,15.0,KIA,
65653,김호령,경찰,51.0,1992.0,4.0,30.0,Outfielder,Right,False,Right,178.0,87.0,관산초-안산중앙중-군산상고-동국대-KIA-경찰,3000.0,만원,9500.0,만원,15.0,KIA,2차 10라운드 102순위,15.0,KIA,
65658,스틴슨,KIA 타이거즈,58.0,1988.0,3.0,14.0,Pitcher,Right,False,Right,193.0,95.0,미국 노스우드고-KIA,100000.0,달러,400000.0,달러,15.0,KIA,자유선발,15.0,KIA,
65659,험버,KIA 타이거즈,59.0,1982.0,12.0,21.0,Pitcher,Right,False,Right,190.0,95.0,미국 라이스대-KIA,200000.0,달러,400000.0,달러,15.0,KIA,자유선발,15.0,KIA,
65661,이종석,KIA 타이거즈,4.0,1992.0,7.0,21.0,Pitcher,Right,False,Right,185.0,93.0,순천북초-순천이수중-벌교제일고-세한대-KIA-경찰,9000.0,만원,3000.0,만원,15.0,KIA,2차 3라운드 25순위,15.0,KIA,
65665,이준영,KIA 타이거즈,65.0,1992.0,8.0,10.0,Pitcher,Left,False,Left,177.0,85.0,군산남초-군산중-군산상고-중앙대-상무,8000.0,만원,3000.0,만원,15.0,KIA,2차 4라운드 42순위,15.0,KIA,
65682,타케시,KIA 타이거즈,82.0,1967.0,3.0,17.0,,Right,False,Right,178.0,95.0,일본 하나조노고,,,,,,,,15.0,KIA코치,"Contract Payment (14, 15):    Salary (16, 17): 13700000엔   Draft (18, 19, 20):    "
65696,김명찬,경찰,12.0,1992.0,10.0,24.0,Pitcher,Left,False,Left,187.0,105.0,백마초-덕수중-선린고-연세대-KIA-경찰,6000.0,만원,3200.0,만원,15.0,KIA,2차 6라운드 62순위,15.0,KIA,
65701,임성수,한화 이글스,101.0,1992.0,10.0,1.0,Pitcher,Right,False,Right,187.0,102.0,부산대연초(부산마린스리틀)-부산중-일본 야나기우라고,,,2400.0,만원,15.0,한화,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65702,김정민,SK 와이번스,43.0,1992.0,11.0,18.0,Pitcher,Right,False,Right,184.0,82.0,합덕초-청주중-청주고-단국대-한화,10000.0,만원,2700.0,만원,15.0,한화,2차 2라운드 23순위,15.0,한화,
65703,이도윤,한화 이글스,96.0,1996.0,10.0,7.0,Infielder,Right,False,Left,173.0,71.0,고명초-배재중-북일고,8000.0,만원,2700.0,만원,15.0,한화,2차 3라운드 24순위,15.0,한화,
65704,임석현,한화 이글스,4.0,1996.0,7.0,15.0,Pitcher,Right,False,Right,178.0,80.0,명원초(강동구리틀)-배재중-북일고,7000.0,만원,2700.0,만원,15.0,한화,2차 4라운드 43순위,,,"Join (21, 22):    "
65705,박준범,한화 이글스,101.0,1996.0,1.0,19.0,Catcher,Right,False,Right,177.0,79.0,양정초-경남중-경북고,6000.0,만원,2700.0,만원,15.0,한화,2차 5라운드 44순위,,,"Join (21, 22):    "
65706,신세진,한화 이글스,6.0,1992.0,6.0,24.0,Pitcher,Right,False,Right,181.0,86.0,서화초-상인천중-동산고-경남대,5000.0,만원,2700.0,만원,15.0,한화,2차 6라운드 63순위,,,"Join (21, 22):    "
65707,주현상,한화 이글스,66.0,1992.0,8.0,10.0,Infielder,Right,False,Right,177.0,82.0,청주우암초-청주중-청주고-동아대,5000.0,만원,3700.0,만원,15.0,한화,2차 7라운드 64순위,15.0,한화,
65708,윤보성,한화 이글스,8.0,1996.0,8.0,13.0,Outfielder,Right,False,Right,181.0,84.0,동궁초(부산사상리틀)-개성중-부산고,4000.0,만원,2700.0,만원,15.0,한화,2차 8라운드 83순위,,,"Join (21, 22):    "
65709,김정호,한화 이글스,9.0,1996.0,4.0,17.0,Catcher,Right,False,Right,180.0,95.0,관산초-원주중-원주고,3000.0,만원,2700.0,만원,15.0,한화,2차 9라운드 84순위,,,"Join (21, 22):    "
65711,원창식,한화 이글스,,1979.0,11.0,5.0,,Right,False,Right,168.0,65.0,경일초-성수중-자양고-한국체대,,,5000.0,만원,,,,15.0,한화코치,"Number (3):    Contract Payment (14, 15):    Draft (18, 19, 20):    "
65722,전형근,한화 이글스,103.0,1991.0,7.0,4.0,Infielder,Right,False,Right,180.0,87.0,율하초-경복중-경북고-단국대,,,2400.0,만원,15.0,한화,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65724,박철우,한화 이글스,8.0,1991.0,7.0,11.0,Pitcher,Right,False,Right,194.0,114.0,천안남산초-천안북중-공주고-제주대,,,2700.0,만원,15.0,한화,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65725,김차연,한화 이글스,105.0,1996.0,8.0,30.0,Pitcher,Right,False,Right,187.0,80.0,서울갈산초-선린중-전주고,,,2400.0,만원,15.0,한화,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65733,모건,한화 이글스,33.0,1980.0,7.0,2.0,Outfielder,Left,False,Left,180.0,80.0,미국 왈라왈라대-한화,150000.0,달러,550000.0,달러,15.0,한화,자유선발,15.0,한화,
65742,로저스,넥센 히어로즈,45.0,1985.0,8.0,14.0,Pitcher,Right,False,Right,192.0,95.0,도미니카 Liceo Jose Joaquin(고)-한화,,,1250000.0,달러,15.0,한화,자유선발,15.0,한화,"Contract Payment (14, 15):    "
65762,폭스,한화 이글스,62.0,1982.0,7.0,20.0,Outfielder,Right,False,Right,184.0,100.0,미국 미시간대-한화,,,85000.0,달러,15.0,한화,자유선발,15.0,한화,"Contract Payment (14, 15):    "
65764,김민우,한화 이글스,53.0,1995.0,7.0,25.0,Pitcher,Right,False,Right,189.0,105.0,사파초-마산중-용마고,20000.0,만원,4700.0,만원,15.0,한화,2차 1라운드 1순위,15.0,한화,
65769,김범수,한화 이글스,17.0,1995.0,10.0,3.0,Pitcher,Left,False,Left,182.0,81.0,온양온천초-온양중-북일고,20000.0,만원,5800.0,만원,15.0,한화,1차,15.0,한화,
65773,아베,한화 이글스,73.0,1962.0,12.0,19.0,,Left,False,Left,184.0,95.0,일본 토호쿠고,,,,,,,,15.0,한화코치,"Contract Payment (14, 15):    Salary (16, 17): 8000000엔   Draft (18, 19, 20):    "
65782,후루쿠보,한화 이글스,82.0,1964.0,6.0,23.0,,Right,False,Right,177.0,82.0,일본 다이세이고,,,,,,,,15.0,한화코치,"Contract Payment (14, 15):    Salary (16, 17): 10000000엔   Draft (18, 19, 20):    "
65787,니시모토,한화 이글스,87.0,1956.0,6.0,27.0,,Right,False,Right,176.0,81.0,일본 마츠야마상업고,,,,,,,,15.0,한화코치,"Contract Payment (14, 15):    Salary (16, 17): 14000000엔   Draft (18, 19, 20):    "
65788,다테이시,한화 이글스,88.0,1957.0,12.0,6.0,,Right,False,Right,175.0,85.0,일본 하츠시바고,,,,,,,,15.0,한화코치,"Contract Payment (14, 15):    Salary (16, 17): 10000000엔   Draft (18, 19, 20):    "
65801,이재관,SK 와이번스,94.0,1996.0,6.0,18.0,Pitcher,Left,False,Left,194.0,98.0,대전신흥초-한밭중-대전고,4000.0,만원,2700.0,만원,15.0,SK,2차 7라운드 67순위,,,"Join (21, 22):    "
65802,봉민호,SK 와이번스,91.0,1996.0,6.0,26.0,Pitcher,Left,False,Left,184.0,88.0,우암초-자양중-경기고,4000.0,만원,2700.0,만원,15.0,SK,2차 8라운드 80순위,18.0,SK,
65803,홍준표,SK 와이번스,39.0,1991.0,4.0,8.0,Infielder,Right,False,Left,175.0,72.0,대구도산초-구미중-구미전자공고-우석대,3000.0,만원,2700.0,만원,15.0,SK,2차 9라운드 87순위,,,"Join (21, 22):    "
65804,전종훈,SK 와이번스,92.0,1996.0,8.0,1.0,Pitcher,Right,False,Right,196.0,105.0,봉천초-평촌중-안산공고,,,2700.0,만원,15.0,SK,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65813,박창민,SK 와이번스,,1976.0,7.0,13.0,,Right,False,Right,167.0,82.0,여수초-여수중-여천고-캘리포니아주립대,,,6700.0,만원,,,,15.0,SK코치,"Number (3):    Contract Payment (14, 15):    Draft (18, 19, 20):    "
65820,고윤형,SK 와이번스,,1979.0,9.0,20.0,,Right,False,Right,173.0,70.0,대현초-휘문중-휘문고-용인대,,,5200.0,만원,,,,15.0,SK코치,"Number (3):    Contract Payment (14, 15):    Draft (18, 19, 20):    "
65823,브라운,SK 와이번스,23.0,1984.0,9.0,10.0,Outfielder,Right,False,Right,182.0,90.0,미국 뉴맨 스미스고-미국 네브라스카대-SK,100000.0,달러,700000.0,달러,15.0,SK,자유선발,15.0,SK,
65827,조한욱,KT 위즈,51.0,1996.0,12.0,19.0,Pitcher,Right,False,Right,186.0,77.0,인헌초-선린중-충암고-경찰-SK,15000.0,만원,2700.0,만원,15.0,SK,2차 1라운드 4순위,15.0,SK,
65844,박세웅,삼성 라이온즈,46.0,1996.0,5.0,10.0,Pitcher,Left,False,Left,180.0,87.0,대해초-포항중-청주고-SK,7000.0,만원,2700.0,만원,15.0,SK,2차 4라운드 40순위,16.0,SK,
65856,켈리,SK 와이번스,23.0,1988.0,10.0,14.0,Pitcher,Right,False,Right,188.0,86.0,미국 Desert Mountain(고)-미국 Arizona State(대),100000.0,달러,1400000.0,달러,15.0,SK,자유선발,15.0,SK,
65869,이현석,SK 와이번스,33.0,1992.0,6.0,7.0,Catcher,Right,False,Right,175.0,90.0,노암초-대헌중-제물포고-동국대-경찰,20000.0,만원,2800.0,만원,15.0,SK,1차,15.0,SK,
65894,유상화,SK 와이번스,91.0,1996.0,2.0,2.0,Pitcher,Right,False,Right,188.0,96.0,축현초-재능중-제물포고,6000.0,만원,2700.0,만원,15.0,SK,2차 5라운드 47순위,15.0,SK,
65896,허웅,SK 와이번스,61.0,1996.0,5.0,26.0,Pitcher,Right,False,Left,187.0,85.0,율하초-대구중-경북고,9000.0,만원,2700.0,만원,15.0,SK,2차 2라운드 20순위,15.0,SK,
65897,신동민,SK 와이번스,57.0,1996.0,4.0,29.0,Pitcher,Right,False,Left,188.0,97.0,고명초-덕수중-휘문고,5000.0,만원,2700.0,만원,15.0,SK,2차 6라운드 60순위,,,"Join (21, 22):    "
65898,김웅빈,상무,16.0,1996.0,2.0,9.0,Infielder,Right,False,Left,182.0,90.0,서라벌초-제일중-울산공고-SK-넥센-상무,8000.0,만원,3000.0,만원,15.0,SK,2차 3라운드 27순위,16.0,넥센,
65901,문석종,고양 다이노스,112.0,1996.0,6.0,18.0,Pitcher,Right,False,Right,188.0,90.0,가동초-덕수중-배재고,4000.0,만원,2700.0,만원,15.0,NC,2차 7라운드 66순위,15.0,NC,
65902,이정호,고양 다이노스,102.0,1992.0,6.0,22.0,Outfielder,Right,False,Right,183.0,85.0,동인초(구리리틀)-덕수중-덕수고-경희대,3000.0,만원,2700.0,만원,15.0,NC,2차 10라운드 101순위,,,"Join (21, 22):    "
65903,장혁진,고양 다이노스,103.0,1992.0,6.0,29.0,Catcher,Right,False,Right,175.0,80.0,역삼초-성삼중-일본 후쿠이고-일본 케이자이대,,,2700.0,만원,15.0,NC,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65904,김민욱,NC 다이노스,44.0,1993.0,1.0,9.0,Catcher,Right,False,Right,180.0,85.0,수유초-신일중-신일고-인하대,4000.0,만원,2700.0,만원,15.0,NC,2차 8라운드 81순위,16.0,NC,
65905,최승민,NC 다이노스,9.0,1996.0,7.0,1.0,Outfielder,Right,False,Left,181.0,73.0,서울학동초-대치중-신일고-NC-상무,,,2700.0,만원,15.0,NC,육성선수,17.0,상무,"Contract Payment (14, 15):    "
65906,김민호,고양 다이노스,106.0,1996.0,1.0,31.0,Infielder,Right,False,Right,178.0,74.0,삼성초-매송중-야탑고,,,2700.0,만원,15.0,NC,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65907,박지원,고양 다이노스,107.0,1996.0,3.0,25.0,Infielder,Right,False,Right,186.0,85.0,효제초-신일중-선린인터넷고,,,2700.0,만원,15.0,NC,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65908,류재인,NC 다이노스,43.0,1996.0,5.0,6.0,Pitcher,Right,True,Left,184.0,75.0,공주중동초-마산중-마산고,7000.0,만원,2700.0,만원,15.0,NC,2차 5라운드 46순위,17.0,NC,
65909,송동욱,NC 다이노스,35.0,1996.0,4.0,18.0,Catcher,Right,False,Right,184.0,89.0,광주서석초-광주동성중-광주제일고,9000.0,만원,2700.0,만원,15.0,NC,2차 3라운드 26순위,,,"Join (21, 22):    "
65910,장기훈,고양 다이노스,110.0,1988.0,5.0,20.0,Catcher,Right,False,Left,182.0,98.0,중앙초-부산중-부산고-성균관대,,,2700.0,만원,15.0,NC,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
65931,스튜어트,NC 다이노스,31.0,1986.0,9.0,28.0,Pitcher,Right,False,Right,188.0,93.0,미국 텍사스테크대,25000.0,달러,500000.0,달러,15.0,NC,자유선발,15.0,NC,
65933,구창모,NC 다이노스,59.0,1997.0,2.0,17.0,Pitcher,Left,False,Left,183.0,85.0,천안남산초-덕수중-울산공고,15000.0,만원,12500.0,만원,15.0,NC,2차 1라운드 3순위,15.0,NC,
65937,이호중,NC 다이노스,14.0,1992.0,10.0,13.0,Pitcher,Right,False,Right,183.0,91.0,서울이수초-서울이수중-배명고-경희대,20000.0,만원,2700.0,만원,15.0,NC,1차,15.0,NC,
65948,배준빈,고양 다이노스,108.0,1992.0,4.0,27.0,Pitcher,Left,False,Right,183.0,83.0,삼성초-매송중-용마고-동의대,3000.0,만원,2700.0,만원,15.0,NC,2차 9라운드 86순위,,,"Join (21, 22):    "
65949,류진욱,NC 다이노스,101.0,1996.0,10.0,10.0,Pitcher,Right,False,Right,189.0,88.0,양정초-개성중-부산고,10000.0,만원,2700.0,만원,15.0,NC,2차 2라운드 21순위,15.0,NC,
65958,이훈,NC 다이노스,19.0,1996.0,10.0,19.0,Pitcher,Right,False,Right,186.0,75.0,삼일초-안산중앙중-야탑고,8000.0,만원,2700.0,만원,15.0,NC,2차 4라운드 41순위,15.0,NC,
65964,이우석,NC 다이노스,64.0,1996.0,4.0,16.0,Pitcher,Right,False,Right,185.0,80.0,군산남초-군산남중-군산상고,6000.0,만원,3000.0,만원,15.0,NC,2차 6라운드 61순위,15.0,NC,
66000,카와세,소프트뱅크,0.0,,,,Infielder,,False,,,,,,,,,,,,,,"Birthday (4, 5, 6):    Body (11, 12): cm/kg   Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
66001,노유성,두산 베어스,115.0,1993.0,3.0,25.0,Pitcher,Right,False,Left,187.0,91.0,광주화정초-무등중-광주제일고-성균관대-KT,3000.0,만원,2700.0,만원,16.0,KT,2차 9라운드 81순위,,,"Join (21, 22):    "
66002,이병훈,KT 위즈,102.0,1997.0,1.0,29.0,Pitcher,Left,False,Left,178.0,80.0,공주중동초-공주중-세광고,3000.0,만원,2700.0,만원,16.0,KT,2차 10라운드 100순위,,,"Join (21, 22):    "
66003,우현규,KT 위즈,103.0,1994.0,2.0,22.0,Pitcher,Right,False,Left,186.0,100.0,화정초-진흥중-진흥고-고려대,,,,,16.0,KT,육성선수,,,"Contract Payment (14, 15):    Salary (16, 17):    Join (21, 22):    "
66004,이민욱,KT 위즈,104.0,1993.0,9.0,2.0,Pitcher,Right,False,Left,183.0,72.0,군산초-동인천중-인천고-인하대,,,,,16.0,KT,육성선수,,,"Contract Payment (14, 15):    Salary (16, 17):    Join (21, 22):    "
66005,임성재,KT 위즈,105.0,1993.0,12.0,3.0,Outfielder,Right,False,Right,178.0,73.0,천안남산초-천안북중-북일고-단국대,,,2900.0,만원,16.0,KT,육성선수,17.0,KT,"Contract Payment (14, 15):    "
66006,박상원,KT 위즈,106.0,1989.0,8.0,19.0,Pitcher,Right,False,Right,193.0,98.0,양목초-양천중-선린인터넷고-고려대,,,,,16.0,KT,육성선수,,,"Contract Payment (14, 15):    Salary (16, 17):    Join (21, 22):    "
66007,김민우,KT 위즈,109.0,1997.0,10.0,17.0,Pitcher,Right,False,Right,181.0,86.0,여수서초-여수중-효천고,,,2700.0,만원,16.0,KT,육성선수,,,"Contract Payment (14, 15):    Join (21, 22):    "
66013,히고시,소프트뱅크,132.0,,,,Catcher,,False,,,,,,,,,,,,,,"Birthday (4, 5, 6):    Body (11, 12): cm/kg   Contract Payment (14, 15):    Salary (16, 17):    Draft (18, 19, 20):    Join (21, 22):    "
